Gene_ID	Gene_Name	CV_R2	kernel	degree	C	time.s.
ENSG00000134970.13	TMED7	-0.0113609891292421	sigmoid	2	0.01	2667.63514447212
ENSG00000145781.4	COMMD10	0.164982272439012	poly	2	0.5	2622.37357497215
ENSG00000113658.12	SMAD5	0.22502174218631	poly	3	0.1	2283.8905479908
ENSG00000145730.16	PAM	0.622230857939718	poly	2	2	2449.64567637444
ENSG00000145833.11	DDX46	-0.00630416692430211	sigmoid	2	1e-04	1973.28617930412
ENSG00000177733.4	HNRNPA0	-0.00396144851534654	poly	7	5e-04	2017.07032203674
ENSG00000138829.6	FBN2	0.188971828853684	poly	2	0.5	2784.57506585121
ENSG00000158987.15	RAPGEF6	0.00218814945546901	poly	7	0.001	2026.98846411705
ENSG00000197375.8	SLC22A5	0.338604712536494	linear	2	0.001	1683.07079792023
ENSG00000113615.8	SEC24A	0.330971496300918	poly	2	2	1900.18169546127
ENSG00000186687.11	LYRM7	0.0159519791978997	poly	5	0.01	1837.32784509659
ENSG00000217128.6	FNIP1	0.0370956289133878	sigmoid	2	0.5	2386.20299863815
ENSG00000164902.9	PHAX	-0.00110140041733655	sigmoid	2	0.01	2360.96989631653
ENSG00000164405.6	UQCRQ	0.00584864350668461	poly	7	0.01	1972.64591646194
ENSG00000174132.8	FAM174A	0.362027582694777	rbf	2	1	2851.45675516129
ENSG00000064652.6	SNX24	0.0128659186035361	poly	2	0.05	2054.58755373955
ENSG00000153037.7	SRP19	-0.00447235762902873	sigmoid	2	0.05	2581.95776486397
ENSG00000119048.3	UBE2B	0.0200531273591501	poly	5	0.01	1872.90019464493
ENSG00000129625.8	REEP5	0.0795556682677743	rbf	2	1.5	2642.90865373611
ENSG00000145794.12	MEGF10	-0.00477791166040575	poly	6	0.01	1880.05988883972
ENSG00000184838.10	PRR16	0.0239055801383903	linear	2	1e-04	3051.81333756447
ENSG00000164403.10	SHROOM1	-0.0148521409884461	sigmoid	2	0.05	2043.01231718063
ENSG00000145779.7	TNFAIP8	-0.00464662515379641	sigmoid	2	0.1	2440.57036375999
ENSG00000205302.2	SNX2	0.220410412874267	rbf	2	1.5	1916.09509086609
ENSG00000113621.10	TXNDC15	0.134401552730587	poly	2	0.5	1916.51415991783
ENSG00000237190.3	CDKN2AIPNL	-0.0123374025805242	sigmoid	2	1e-04	1946.75450634956
ENSG00000125347.9	IRF1	0.00299948480817891	sigmoid	2	0.05	1710.08156514168
ENSG00000072364.8	AFF4	0.00450049451908787	poly	7	0.01	2026.96894526482
ENSG00000145777.10	TSLP	-0.0139514977586459	rbf	2	0.1	2368.27599525452
ENSG00000064651.9	SLC12A2	0.0552391941194634	sigmoid	2	0.5	2419.9126970768
ENSG00000173930.8	SLCO4C1	0.133753500873857	linear	2	1e-04	3095.63753128052
ENSG00000164307.8	ERAP1	0.220767711023994	linear	2	1e-04	2355.92809295654
ENSG00000113575.5	PPP2CA	-0.000230809335043536	sigmoid	2	0.1	2110.44596648216
ENSG00000151422.8	FER	-0.00782843187933331	sigmoid	2	0.1	2811.55419206619
ENSG00000113583.6	C5orf15	-0.00595644697371034	poly	7	0.001	1901.30130410194
ENSG00000120708.11	TGFBI	0.00911664368360763	poly	3	0.1	2203.97528743744
ENSG00000112893.5	MAN2A1	-0.00144626460362076	linear	2	1e-04	2532.36854290962
ENSG00000164904.11	ALDH7A1	0.0845039918004814	linear	2	5e-04	2383.41168284416
ENSG00000164209.12	SLC25A46	0.0317345505316663	poly	5	0.05	2181.19509840012
ENSG00000152503.5	TRIM36	0.00227203812615036	sigmoid	2	0.5	2812.76564764977
ENSG00000152700.9	SAR1B	0.0190455068823502	linear	2	1e-04	1976.85005712509
ENSG00000129595.8	EPB41L4A	-0.0112618393004841	sigmoid	2	1e-04	2877.02460408211
ENSG00000164406.7	LEAP2	-0.00749695522998959	rbf	2	0.005	2178.6233716011
ENSG00000043143.16	PHF15	0.0274245266028905	rbf	2	0.5	2049.41454076767
ENSG00000181751.5	C5orf30	-0.008811260828066	sigmoid	2	0.1	2306.9037001133
ENSG00000181904.8	C5orf24	-0.000363997377087433	poly	7	0.001	1894.84625601768
ENSG00000198961.5	PJA2	0.249440935062807	rbf	2	1.5	2736.90924334526
ENSG00000134987.7	WDR36	-0.00470162408250776	poly	5	0.001	2422.75069975853
ENSG00000066583.7	ISOC1	0.0259849214909061	rbf	2	0.1	2296.26273870468
ENSG00000047188.11	YTHDC2	0.00986833413071511	rbf	2	0.1	2507.95807337761
ENSG00000205089.3	CCNI2	-0.0255356741731093	sigmoid	2	0.01	1913.97365045547
ENSG00000153922.6	CHD1	-0.00402618243295096	poly	6	1e-04	2548.99722242355
ENSG00000168944.11	CEP120	-0.0172112306434709	rbf	2	0.1	2033.04550099373
ENSG00000155329.7	ZCCHC10	-0.032584352157939	rbf	2	1e-04	1858.05088686943
ENSG00000053108.12	FSTL4	-0.0330362293255921	sigmoid	2	1e-04	2380.4476211071
ENSG00000164244.16	PRRC1	0.00550344245028624	rbf	2	0.05	1819.29940056801
ENSG00000251380.2	C5orf20	-0.00669023630072503	sigmoid	2	1e-04	1977.18851327896
ENSG00000145782.8	ATG12	0.0802213753762895	sigmoid	2	2	2168.96154785156
ENSG00000113558.13	SKP1	0.276761773225244	poly	3	0.5	1761.87906885147
ENSG00000151292.13	CSNK1G3	0.00517979167722713	poly	7	0.005	2163.90579819679
ENSG00000172795.11	DCP2	0.040723142066677	sigmoid	2	0.5	2466.32350850105
ENSG00000197208.5	SLC22A4	0.092545207259284	linear	2	1e-04	1638.79688644409
ENSG00000146007.6	ZMAT2	0.010802465012018	poly	2	0.05	1652.08908319473
ENSG00000145817.12	YIPF5	0.467326418339787	poly	2	0.5	2207.25665163994
ENSG00000082516.8	GEMIN5	-0.00381295301245879	sigmoid	2	0.5	2243.87696671486
ENSG00000113580.10	NR3C1	0.0161125179872132	poly	2	0.05	2083.51328825951
ENSG00000253305.1	PCDHGB6	-0.00678485881694009	sigmoid	2	0.05	1936.11123180389
ENSG00000155868.7	MED7	0.0537871160323399	poly	6	0.05	2510.91648364067
ENSG00000131503.16	ANKHD1	-0.00608600386331588	sigmoid	2	0.01	1570.26933455467
ENSG00000055163.14	CYFIP2	0.0468555056019711	poly	2	0.1	2670.03614282608
ENSG00000120733.9	KDM3B	0.0472779467580818	poly	3	0.05	1746.41300058365
ENSG00000094880.6	CDC23	0.0144256290072618	poly	5	0.01	2038.12801837921
ENSG00000256235.1	SMIM3	0.0102700093960847	poly	4	0.005	2668.71453285217
ENSG00000113263.8	ITK	-0.0140332741294841	poly	7	0.01	2578.20602107048
ENSG00000171720.4	HDAC3	-0.00544908567978093	sigmoid	2	0.1	2174.00807094574
ENSG00000131495.4	NDUFA2	0.0845169373016616	poly	4	0.05	1729.67350292206
ENSG00000164296.6	TIGD6	-0.00823907079696273	poly	4	0.005	2024.21337676048
ENSG00000164576.7	SAP30L	-0.0196340316296777	sigmoid	2	1e-04	2282.77693581581
ENSG00000113068.5	PFDN1	0.082568884948474	linear	2	5e-04	1499.12105917931
ENSG00000070614.10	NDST1	-0.029943355028245	sigmoid	2	1e-04	2489.70860671997
ENSG00000176087.10	SLC35A4	0.0254692953986911	rbf	2	0.1	1773.96308493614
ENSG00000196963.2	PCDHB16	-0.0308475425361533	rbf	2	1e-04	2118.45359134674
ENSG00000113141.10	IK	0.012974383729177	rbf	2	0.1	1591.56977105141
ENSG00000156475.14	PPP2R2B	-0.00867317000807621	rbf	2	0.05	2787.01527023315
ENSG00000120725.8	SIL1	0.00587240766761998	sigmoid	2	0.1	1769.34289050102
ENSG00000182700.3	IGIP	-0.00204845081611644	sigmoid	2	1e-04	1310.37524485588
ENSG00000145868.12	FBXO38	-0.00855398052422423	poly	2	0.01	2335.61542701721
ENSG00000178913.5	TAF7	-0.00913085349360869	poly	6	5e-04	1831.10089707375
ENSG00000145819.11	ARHGAP26	-0.00998950645551664	poly	7	5e-04	2355.68494987488
ENSG00000113108.13	APBB3	0.0332575593403981	poly	2	0.05	1786.43633818626
ENSG00000082515.12	MRPL22	0.0113954018804823	rbf	2	0.1	2415.95341873169
ENSG00000164284.10	GRPEL2	0.00909665389050318	sigmoid	2	0.5	1941.38568544388
ENSG00000031003.6	FAM13B	-0.00556656263346105	sigmoid	2	0.1	1787.15343546867
ENSG00000019582.10	CD74	-0.00260257258851091	sigmoid	2	1e-04	2281.19195151329
ENSG00000164620.4	RELL2	-0.010813345633427	poly	2	0.01	1857.00780773163
ENSG00000184584.8	TMEM173	-0.00132529987109569	sigmoid	2	0.5	1283.18078327179
ENSG00000133706.13	LARS	0.0435462074984897	sigmoid	2	0.5	2136.63274645805
ENSG00000132912.8	DCTN4	-0.0139765135270983	sigmoid	2	0.1	2366.15005540848
ENSG00000198624.8	CCDC69	-0.0186432379548805	sigmoid	2	0.005	2501.12165403366
ENSG00000120318.11	ARAP3	-0.0119722637716587	sigmoid	2	1e-04	1854.87226557732
ENSG00000145901.10	TNIP1	-0.00401726118896497	sigmoid	2	1e-04	2328.03993821144
ENSG00000155508.9	CNOT8	-0.00887345213406876	sigmoid	2	0.005	2195.60504126549
ENSG00000197043.8	ANXA6	0.13904798405338	linear	2	0.001	2291.90710520744
ENSG00000123643.7	SLC36A1	0.0852277666802076	linear	2	5e-04	2560.78682565689
ENSG00000211445.7	GPX3	-0.0114261205765968	poly	7	0.05	2226.21008896828
ENSG00000204970.5	PCDHA1	-0.00745377332934392	sigmoid	2	0.1	1750.12913417816
ENSG00000120705.8	ETF1	-0.00539647289407357	poly	2	0.01	1725.15404605865
ENSG00000120306.5	CYSTM1	0.000841744836638125	rbf	2	0.05	1396.68873882294
ENSG00000113070.6	HBEGF	-0.00945486588245781	sigmoid	2	0.01	1452.44872808456
ENSG00000182578.9	CSF1R	0.102815868190134	linear	2	5e-04	2051.33689713478
ENSG00000145907.10	G3BP1	-0.00605075021009007	poly	7	5e-04	2790.33861660957
ENSG00000131507.9	NDFIP1	0.00837720637803585	poly	7	0.01	1960.94244933128
ENSG00000120738.7	EGR1	-0.0481041225625231	sigmoid	2	0.5	1537.3468914032
ENSG00000170464.5	DNAJC18	0.0201234952097223	poly	5	0.01	1406.42254114151
ENSG00000155846.12	PPARGC1B	-0.00298000570547736	rbf	2	1e-04	2102.06995916367
ENSG00000044115.15	CTNNA1	0.202739846614649	poly	2	0.1	1534.80021119118
ENSG00000113552.11	GNPDA1	0.0644303214052038	sigmoid	2	1.5	1856.48579287529
ENSG00000131504.11	DIAPH1	0.00454632817295049	poly	7	0.005	1958.6971476078
ENSG00000131508.11	UBE2D2	-0.0106158949203462	sigmoid	2	1e-04	1251.59388852119
ENSG00000113649.7	TCERG1	-0.00357988906383064	poly	6	5e-04	2251.1474673748
ENSG00000170271.6	FAXDC2	-0.00920458165385301	poly	7	5e-04	2183.65978908539
ENSG00000155850.7	SLC26A2	-0.00200805416633278	poly	5	0.01	1945.45860171318
ENSG00000164587.7	RPS14	0.00584023659388806	poly	7	0.005	2369.86412549019
ENSG00000169252.4	ADRB2	-0.0140456395684862	poly	7	0.001	2221.75467085838
ENSG00000135074.11	ADAM19	0.0791402921175236	rbf	2	0.5	2537.68346357346
ENSG00000113712.12	CSNK1A1	-0.00667961897840068	rbf	2	0.01	1964.17583560944
ENSG00000120314.14	WDR55	0.155929234598631	linear	2	1e-04	1559.70463967323
ENSG00000170458.9	CD14	-0.00139792528909177	rbf	2	0.1	1616.61432290077
ENSG00000135077.4	HAVCR2	0.0238807960611169	poly	2	0.1	2458.12491321564
ENSG00000037749.7	MFAP3	-0.00282854550402887	sigmoid	2	0.05	2483.82054686546
ENSG00000145882.6	PCYOX1L	0.305956588374773	linear	2	5e-04	1935.8705124855
ENSG00000170482.12	SLC23A1	-0.0294268904667761	sigmoid	2	1e-04	1461.56025123596
ENSG00000113119.8	TMCO6	-0.00355376328162635	sigmoid	2	0.05	1623.99095702171
ENSG00000013561.13	RNF14	0.237245408418204	rbf	2	2	1892.28245425224
ENSG00000164265.4	SCGB3A2	0.12934875890637	linear	2	5e-04	2167.74194431305
ENSG00000015479.13	MATR3	-0.0051770404540985	sigmoid	2	1e-04	1498.7152659893
ENSG00000171604.7	CXXC5	0.00281013512529347	linear	2	1e-04	1244.99787592888
ENSG00000091009.6	RBM27	-0.0180879186000962	sigmoid	2	1e-04	2142.13748478889
ENSG00000086589.7	RBM22	0.0101045387347863	poly	2	0.05	2530.31200265884
ENSG00000213523.5	SRA1	0.300539566033665	linear	2	0.001	1593.68962979317
ENSG00000177556.7	ATOX1	0.0494639281515637	sigmoid	2	0.5	2805.01710414886
ENSG00000243056.1	EIF4EBP3	-0.00403826222593782	poly	7	0.001	1820.63186717033
ENSG00000170445.8	HARS	-0.00547287130633203	poly	7	0.001	1580.56652498245
ENSG00000196743.4	GM2A	0.0761126943462016	linear	2	5e-04	2361.57134962082
ENSG00000120727.7	PAIP2	-0.00611356571558317	sigmoid	2	1e-04	1544.54996728897
ENSG00000185129.4	PURA	0.00363277298965274	poly	7	0.01	1395.60123825073
ENSG00000120709.6	FAM53C	-0.00495153454119055	poly	5	0.001	1711.9132938385
ENSG00000112855.10	HARS2	-0.00410472104591835	sigmoid	2	0.05	1691.44585132599
ENSG00000055147.13	FAM114A2	-0.0121690037087512	sigmoid	2	0.05	2465.4145834446
ENSG00000131446.11	MGAT1	0.0121283602897957	sigmoid	2	1	1447.70389294624
ENSG00000050767.11	COL23A1	-0.0159810669023928	sigmoid	2	0.1	1932.92072868347
ENSG00000169220.13	RGS14	-0.0031061982222806	sigmoid	2	1e-04	1094.07526278496
ENSG00000146083.7	RNF44	0.00139208994980855	rbf	2	0.1	1080.39213752747
ENSG00000183258.7	DDX41	-0.0137712332649107	sigmoid	2	1e-04	1338.35618948936
ENSG00000164463.8	CREBRF	-0.00387668626532045	poly	4	0.01	2327.94129562378
ENSG00000169223.10	LMAN2	-0.0128563191866648	poly	5	5e-04	1318.09440755844
ENSG00000037241.3	RPL26L1	-0.026821776200492	poly	7	1e-04	2575.68097639084
ENSG00000134516.11	DOCK2	-0.000609895154052675	sigmoid	2	0.1	3165.86251044273
ENSG00000145919.6	BOD1	-0.0040153076163951	poly	7	0.01	2195.44455432892
ENSG00000164611.8	PTTG1	-0.0073174249514151	sigmoid	2	1e-04	2241.94330143929
ENSG00000196923.9	PDLIM7	-0.00427794733931881	poly	3	0.001	1171.42615413666
ENSG00000169131.6	ZNF354A	-0.0111458074994566	sigmoid	2	1e-04	1860.29509902
ENSG00000184840.7	TMED9	0.045302312504176	rbf	2	1.5	1172.37297701836
ENSG00000169230.5	PRELID1	0.162582956775105	sigmoid	2	1	1308.10092639923
ENSG00000051596.5	THOC3	-0.000533815631680623	sigmoid	2	0.5	1625.04969644547
ENSG00000043462.7	LCP2	-0.0176120898789355	rbf	2	1e-04	2117.57020449638
ENSG00000175325.2	PROP1	-0.0274112601932436	sigmoid	2	1e-04	1610.80558037758
ENSG00000127022.10	CANX	0.0288030150918353	poly	3	0.05	2093.76952219009
ENSG00000040275.12	SPDL1	0.00701078865887188	poly	7	0.01	2332.44688534737
ENSG00000175416.8	CLTB	0.00240432116491049	rbf	2	0.1	1331.05628085136
ENSG00000113282.9	CLINT1	-0.00189980722215104	sigmoid	2	1e-04	2464.80107784271
ENSG00000198055.6	GRK6	0.0217157773053312	sigmoid	2	0.5	1182.5508377552
ENSG00000113719.11	ERGIC1	-0.0138152692333048	sigmoid	2	0.01	2254.84706878662
ENSG00000038274.11	MAT2B	0.0879885042279211	sigmoid	2	2	2306.69364142418
ENSG00000146054.13	TRIM7	0.130158372000758	linear	2	0.001	1218.95394277573
ENSG00000170091.6	NSG2	-0.0125879205061545	poly	7	0.001	2715.96461296082
ENSG00000113732.4	ATP6V0E1	-0.0090056947286058	sigmoid	2	0.001	2110.48824930191
ENSG00000087206.12	UIMC1	0.0386677813963336	poly	2	0.1	1248.84252166748
ENSG00000113312.6	TTC1	-0.000475613361899163	poly	6	0.005	2102.27596545219
ENSG00000113758.9	DBN1	0.121044213984187	linear	2	5e-04	1336.30124735832
ENSG00000048162.15	NOP16	0.104736648135845	linear	2	0.001	1227.6730928421
ENSG00000131187.5	F12	-0.00965500567249735	rbf	2	0.1	1420.39509129524
ENSG00000169228.9	RAB24	-0.00329431196333232	sigmoid	2	1e-04	1122.86936974525
ENSG00000161013.12	MGAT4B	-0.00554216253955016	sigmoid	2	1e-04	2011.41686105728
ENSG00000146063.14	TRIM41	-0.0146600777687893	poly	7	0.001	1251.87719702721
ENSG00000146066.2	HIGD2A	0.217187052246076	linear	2	0.001	1253.46058678627
ENSG00000169045.13	HNRNPH1	0.0803020083049806	poly	4	0.1	2069.07785153389
ENSG00000170584.6	NUDCD2	0.0035587103184576	sigmoid	2	0.5	2235.98486304283
ENSG00000113300.7	CNOT6	0.0149614542765366	rbf	2	0.1	1736.01334905624
ENSG00000164609.5	SLU7	0.0184626891728991	sigmoid	2	0.5	2213.61330199242
ENSG00000161021.7	MAML1	-0.00099135402369368	rbf	2	0.1	2048.75883388519
ENSG00000039600.6	SOX30	-0.0277438490116773	poly	6	1e-04	2512.24424004555
ENSG00000113328.14	CCNG1	-0.0125383989907592	sigmoid	2	0.001	2235.17020535469
ENSG00000072803.13	FBXW11	-0.00466351776655385	poly	7	5e-04	1863.03331422806
ENSG00000170074.15	FAM153A	-0.0229521038122229	poly	6	5e-04	1334.03719162941
ENSG00000197451.6	HNRNPAB	-0.00746193080184079	rbf	2	0.1	1797.23749303818
ENSG00000048140.13	TSPAN17	0.0146105520735464	poly	3	0.05	1183.65852928162
ENSG00000113240.8	CLK4	0.00526675434515251	poly	4	0.01	1915.0514934063
ENSG00000213347.6	MXD3	-0.00561359842510263	poly	5	1e-04	1156.73858809471
ENSG00000197226.8	TBC1D9B	0.000524486728190166	rbf	2	0.1	2272.56041765213
ENSG00000175309.10	PHYKPL	-0.0107489882475185	sigmoid	2	0.01	1695.41986131668
ENSG00000113643.4	RARS	0.0232989397878547	poly	7	0.05	2108.88400411606
ENSG00000146094.9	DOK3	-0.00500188367557144	rbf	2	0.05	1306.78560304642
ENSG00000204628.7	GNB2L1	0.000683038030455951	sigmoid	2	0.5	1288.69821071625
ENSG00000113734.13	BNIP1	0.0488382965201403	sigmoid	2	0.5	2067.11309957504
ENSG00000120129.5	DUSP1	-0.0351687963910258	poly	7	0.01	2103.96992611885
ENSG00000165671.14	NSD1	-0.0148158033781608	sigmoid	2	0.1	1195.84853816032
ENSG00000050748.12	MAPK9	0.0578920333140922	rbf	2	1	1834.67966246605
ENSG00000027847.9	B4GALT7	0.0348942576128852	rbf	2	0.5	1478.32465600967
ENSG00000183718.4	TRIM52	0.146602452787373	poly	2	0.5	1236.71733689308
ENSG00000145912.4	NHP2	-0.00318712265960586	rbf	2	0.1	1687.85016751289
ENSG00000164332.6	UBLCP1	-0.00752915140836001	poly	2	0.005	1938.13457942009
ENSG00000113742.8	CPEB4	0.398790427031458	poly	2	0.5	2283.27483415604
ENSG00000113269.8	RNF130	0.0314830252923884	sigmoid	2	1	1939.239818573
ENSG00000161011.15	SQSTM1	-0.00588892309781721	sigmoid	2	0.05	2111.48815703392
ENSG00000145916.14	RMND5B	-0.00746053184122404	sigmoid	2	0.1	1692.03748703003
ENSG00000170234.8	PWWP2A	-0.00138516409039886	sigmoid	2	0.01	2027.29013299942
ENSG00000161055.3	SCGB3A1	-0.0453978648688832	rbf	2	0.1	1685.17063307762
ENSG00000164466.8	SFXN1	-0.00991896922525317	poly	5	0.005	1606.4873020649
ENSG00000221886.3	C5orf54	-0.0212244167036862	poly	3	0.005	2286.29905843735
ENSG00000214357.4	NEURL1B	-0.0148449418648387	poly	6	0.001	1987.47434210777
ENSG00000120137.6	PANK3	-0.00137496912924118	sigmoid	2	0.1	2233.15004968643
ENSG00000113272.9	THG1L	0.357827806466951	sigmoid	2	1.5	2475.2086827755
ENSG00000113194.8	FAF2	0.0261480523914806	poly	2	0.1	1254.44391798973
ENSG00000072786.8	STK10	-0.0099172286693104	sigmoid	2	0.05	1943.90500044823
ENSG00000145860.7	RNF145	-0.00599168585759604	poly	7	0.005	2122.64625382423
ENSG00000176783.10	RUFY1	0.000233848914649348	sigmoid	2	0.1	2275.04718399048
ENSG00000168246.5	UBTD2	0.00658179499541824	poly	4	0.05	2074.13219356537
ENSG00000145936.4	KCNMB1	0.0287217000159384	sigmoid	2	0.5	2093.42814183235
ENSG00000156427.7	FGF18	-0.0208895464083152	sigmoid	2	1e-04	2054.02891993523
ENSG00000170085.13	SIMC1	0.118545638231868	linear	2	5e-04	1345.0317094326
ENSG00000160883.6	HK3	-0.00278027002890748	sigmoid	2	0.05	1211.43096637726
ENSG00000225921.2	NOL7	-0.00742073642571741	poly	7	0.001	2221.53532528877
ENSG00000187837.2	HIST1H1C	-0.00610682382839967	rbf	2	0.01	2724.46209478378
ENSG00000112763.11	BTN2A1	0.0915484908518259	linear	2	1e-04	2689.13680481911
ENSG00000197903.6	HIST1H2BK	0.0113130265801664	rbf	2	0.5	2599.25961780548
ENSG00000214113.6	LYRM4	0.0318400326611618	poly	6	0.05	2781.12475585938
ENSG00000137265.10	IRF4	-0.000289063609594975	rbf	2	0.1	1558.72490978241
ENSG00000112304.6	ACOT13	0.0990516530946691	rbf	2	2	3449.65043783188
ENSG00000196812.4	ZSCAN16	0.0197089078379842	rbf	2	0.1	2812.19824552536
ENSG00000124783.8	SSR1	0.0195821601327363	poly	7	0.05	2615.8763449192
ENSG00000145990.6	GFOD1	-0.0048602692897413	poly	6	0.001	2229.3130941391
ENSG00000204632.7	HLA-G	0.516922851529786	linear	2	1e-04	5342.52658748627
ENSG00000182952.4	HMGN4	0.00108567407495821	poly	3	0.05	2876.67315387726
ENSG00000206503.7	HLA-A	0.242369724394858	linear	2	1e-04	5814.44405245781
ENSG00000137414.5	FAM8A1	-0.00944695359763741	sigmoid	2	1e-04	2445.62305045128
ENSG00000026950.12	BTN3A1	0.00253735561239867	rbf	2	0.1	2619.4684677124
ENSG00000186470.9	BTN3A2	0.368730701007099	linear	2	0.001	2676.71728920937
ENSG00000112149.5	CD83	-0.00488964699170225	poly	7	0.001	2318.17365860939
ENSG00000124532.10	MRS2	0.0660644497937322	sigmoid	2	1.5	3141.88789844513
ENSG00000168566.11	SNRNP48	-0.00251588958079649	rbf	2	0.1	2664.6536397934
ENSG00000145982.7	FARS2	0.0718251106815326	linear	2	1e-04	3140.12278223038
ENSG00000112685.9	EXOC2	0.182382062038113	linear	2	5e-04	1689.18694448471
ENSG00000189298.9	ZKSCAN3	-0.00620606219776358	rbf	2	0.05	2869.19453406334
ENSG00000188996.4	HUS1B	-0.00456235660317237	poly	6	0.005	1645.13945841789
ENSG00000111837.7	MAK	0.0728823349185425	linear	2	5e-04	2542.12800812721
ENSG00000168131.2	OR2B2	-0.00517222315689336	sigmoid	2	1e-04	2934.21896457672
ENSG00000198315.6	ZKSCAN8	-0.0348221464067926	sigmoid	2	0.005	2888.07372641563
ENSG00000124788.13	ATXN1	-0.00807531346498993	poly	7	5e-04	2452.96538472176
ENSG00000137267.5	TUBB2A	-0.0491995328869343	poly	5	0.01	2203.54687261581
ENSG00000124570.13	SERPINB6	0.0363974557706555	poly	3	0.1	2148.85962772369
ENSG00000054598.5	FOXC1	-0.0176814915346335	sigmoid	2	1e-04	2372.50164794922
ENSG00000112137.12	PHACTR1	-0.00581781793079652	rbf	2	0.05	3062.92532372475
ENSG00000198721.8	ECI2	-0.00759822846900675	sigmoid	2	0.5	2669.75983691216
ENSG00000047579.15	DTNBP1	0.0477837485152283	sigmoid	2	1	2343.62063241005
ENSG00000111845.4	PAK1IP1	-0.00501335859396086	sigmoid	2	1e-04	2515.23516917229
ENSG00000124523.10	SIRT5	0.00674486740384821	rbf	2	0.5	2625.33447885513
ENSG00000188428.12	BLOC1S5	0.0330905429571605	sigmoid	2	0.5	2539.59827470779
ENSG00000204713.6	TRIM27	0.164255083519304	linear	2	1e-04	4128.61923980713
ENSG00000256316.1	HIST1H3F	-0.0161816376094263	poly	7	0.001	2703.48664450645
ENSG00000170542.5	SERPINB9	0.00181565921558651	poly	7	0.01	2254.89912295341
ENSG00000203813.4	HIST1H3H	0.00041848648874816	sigmoid	2	0.05	2879.01148366928
ENSG00000180822.7	PSMG4	-0.0116859901763063	poly	4	1e-04	2310.47727251053
ENSG00000145945.5	FAM50B	0.000199609453564897	poly	5	0.05	2529.10580325127
ENSG00000239264.3	TXNDC5	-0.0081707371895898	poly	2	0.1	2601.40320014954
ENSG00000180573.8	HIST1H2AC	-0.00109339914574114	poly	6	0.005	2827.01238560677
ENSG00000112799.4	LY86	0.168057072736539	rbf	2	1.5	2430.91973829269
ENSG00000095951.12	HIVEP1	-0.0123914748643168	poly	7	1e-04	2323.36841273308
ENSG00000010704.14	HFE	0.00352584768746764	poly	2	0.1	2611.791867733
ENSG00000137274.8	BPHL	0.0680526595302128	rbf	2	2	2181.67245578766
ENSG00000196787.2	HIST1H2AG	-0.0153896692933639	poly	7	0.005	2498.99695277214
ENSG00000112183.10	RBM24	-0.00613099907046473	sigmoid	2	1e-04	1978.40413999557
ENSG00000137198.5	GMPR	-0.0175033544439626	poly	7	0.005	2011.90414309502
ENSG00000124802.7	EEF1E1	0.0565591862338583	rbf	2	1.5	2505.30499839783
ENSG00000124588.15	NQO2	0.373174668097666	rbf	2	1.5	2110.47141098976
ENSG00000196966.3	HIST1H3E	-0.0315184005706496	sigmoid	2	1e-04	2759.61163640022
ENSG00000172197.9	MBOAT1	-0.00056462710319658	poly	5	0.01	2619.83760976791
ENSG00000124491.11	F13A1	0.0173037509507147	rbf	2	0.5	2706.03209805489
ENSG00000137266.10	SLC22A23	-0.0103786416371252	poly	6	1e-04	2628.88030529022
ENSG00000124508.12	BTN2A2	0.0097360764523905	sigmoid	2	0.5	2734.65771460533
ENSG00000205269.4	TMEM170B	0.0246164300954602	sigmoid	2	1	2440.33356380463
ENSG00000145996.7	CDKAL1	-0.00991300342817594	poly	5	0.01	2955.89258289337
ENSG00000050393.7	MCUR1	0.0183839507549402	poly	3	0.1	2476.47986340523
ENSG00000145979.13	TBC1D7	0.279721364391077	poly	3	1	2148.30897307396
ENSG00000111859.12	NEDD9	0.0186738916932531	rbf	2	0.5	2659.37734055519
ENSG00000124535.11	WRNIP1	-0.0138055046204491	sigmoid	2	1e-04	2237.5020468235
ENSG00000165097.9	KDM1B	0.230568282891801	sigmoid	2	1	2598.93061733246
ENSG00000124787.9	RPP40	-0.0183798681464492	poly	7	0.001	2351.76829814911
ENSG00000137185.7	ZSCAN9	0.0392722995281642	rbf	2	0.5	2887.38377952576
ENSG00000111801.11	BTN3A3	0.0577668303905164	poly	3	0.1	2425.62420082092
ENSG00000066379.10	ZNRD1	0.468507001075643	linear	2	1e-04	5526.96522092819
ENSG00000124786.8	SLC35B3	0.177958546420074	rbf	2	1	2280.76303839684
ENSG00000197238.3	HIST1H4J	0.00341690438260622	rbf	2	0.1	2874.7089111805
ENSG00000124610.3	HIST1H1A	-0.00700879320062175	poly	7	1e-04	2549.95642375946
ENSG00000124789.7	NUP153	-0.0135484958951842	poly	6	0.001	2253.80103540421
ENSG00000187626.7	ZKSCAN4	0.0282845101565222	poly	2	0.1	2544.63447213173
ENSG00000111802.9	TDP2	-0.000195617304885554	poly	2	0.05	2839.32833766937
ENSG00000112343.8	TRIM38	0.0579870821008428	linear	2	1e-04	2373.04315495491
ENSG00000079691.15	LRRC16A	0.215402735576076	rbf	2	1.5	2966.61085367203
ENSG00000204642.9	HLA-F	0.220737751238107	poly	2	0.5	4730.985414505
ENSG00000124784.4	RIOK1	-0.0128954638815161	poly	7	0.05	2226.54325819016
ENSG00000146109.3	ABT1	0.0315890642094507	poly	4	0.1	2338.11163043976
