Gene_ID	Gene_Name	CV_R2	n_neigbors	weights	p	time.s.
ENSG00000197956.5	S100A6	-0.0231396993837025	27	distance	3	2108.13674712181
ENSG00000162746.10	FCRLB	-0.0224771768329047	21	distance	2	1912.52970075607
ENSG00000143183.12	TMCO1	-0.00917982273289704	31	distance	1	2579.60149264336
ENSG00000163348.3	PYGO2	-0.0171210176448065	31	uniform	3	1368.72317028046
ENSG00000143226.8	FCGR2A	-0.00499150080062274	31	uniform	2	1950.06934213638
ENSG00000143303.7	RRNAD1	-0.0501859573625278	31	uniform	3	2003.41508245468
ENSG00000162739.9	SLAMF6	-0.00967997767158915	31	uniform	2	2066.15644478798
ENSG00000143624.9	INTS3	-0.0176942250244233	31	uniform	1	2001.204672575
ENSG00000163344.5	PMVK	-0.0203304686539552	29	uniform	2	1372.5936691761
ENSG00000143222.7	UFC1	-0.0415414955987005	27	uniform	3	1863.28533577919
ENSG00000163221.7	S100A12	-0.0267213688736909	31	distance	1	2177.46541857719
ENSG00000215845.6	TSTD1	0.0937833279592226	15	distance	1	1799.30410480499
ENSG00000143294.10	PRCC	-0.00358984954393122	31	uniform	1	2073.91491532326
ENSG00000143630.5	HCN3	-0.0416563154298203	31	uniform	2	1352.13720703125
ENSG00000116199.7	FAM20B	0.00316064225275812	27	uniform	1	2421.33224725723
ENSG00000173171.9	MTX1	-2.19307369306865e-05	31	uniform	1	1338.16379737854
ENSG00000198715.6	C1orf85	0.338679126671832	9	distance	3	1607.34942674637
ENSG00000163468.9	CCT3	0.0124888604287535	29	distance	1	1732.80593299866
ENSG00000143545.4	RAB13	-0.000700686737130773	31	distance	3	1807.33090782166
ENSG00000158710.10	TAGLN2	-0.0189811412456448	29	uniform	1	2267.66089177132
ENSG00000117479.7	SLC19A2	-0.0310854022503585	31	uniform	1	2961.29712867737
ENSG00000203730.2	TEDDM1	-0.0199866183807305	31	uniform	2	2255.908857584
ENSG00000143256.4	PFDN2	-0.0459911375379803	25	distance	3	1854.42946124077
ENSG00000158488.11	CD1E	0.104825703997912	23	distance	2	2900.18765354156
ENSG00000143570.13	SLC39A1	0.082124239019982	25	uniform	1	1831.21321439743
ENSG00000143164.11	DCAF6	0.00795995686021527	27	uniform	1	2518.00422811508
ENSG00000158481.8	CD1C	-0.0146574103725078	31	distance	1	2980.95386123657
ENSG00000243364.3	EFNA4	-0.0207239428007866	25	distance	1	1335.98825550079
ENSG00000143314.8	MRPL24	-0.0131225664017561	31	uniform	2	2047.2961537838
ENSG00000143158.6	MPC2	-0.0323497048566672	31	uniform	1	2294.02309322357
ENSG00000158473.6	CD1D	-0.0053509858072692	31	distance	1	3006.90788817406
ENSG00000163564.10	PYHIN1	-0.0100601775874906	27	distance	3	2800.96646761894
ENSG00000132694.14	ARHGEF11	-0.0383739289511455	31	uniform	3	2235.65596818924
ENSG00000198821.6	CD247	-0.0208176491051022	29	uniform	1	2297.49328184128
ENSG00000143324.9	XPR1	0.0085814803856425	29	uniform	3	2641.87505674362
ENSG00000198837.5	DENND4B	-0.0377373061201699	31	distance	3	1934.84430027008
ENSG00000198797.6	FAM5B	-0.0326200531542076	31	uniform	2	2102.31562447548
ENSG00000163220.10	S100A9	-0.0338409961209564	27	uniform	1	2146.45603656769
ENSG00000143549.15	TPM3	-0.0436455183485997	23	distance	1	1570.44809508324
ENSG00000027869.7	SH2D2A	-0.0298238169325726	31	distance	3	2100.3167822361
ENSG00000143190.16	POU2F1	-0.0432482584082436	31	uniform	2	2448.85709524155
ENSG00000158864.8	NDUFS2	0.00634098256766673	23	uniform	1	1893.16427206993
ENSG00000010165.14	METTL13	-0.00984494420304316	23	uniform	3	2403.29761052132
ENSG00000163346.12	PBXIP1	-0.0438264361596269	29	uniform	1	1368.64001917839
ENSG00000143554.9	SLC27A3	-0.00507980425683077	29	uniform	1	1959.6602575779
ENSG00000143575.10	HAX1	0.00410235193470951	27	distance	1	1427.66084694862
ENSG00000160710.11	ADAR	0.00234729904260171	23	distance	2	1362.1186273098
ENSG00000169418.9	NPR1	-0.020359532809705	31	uniform	2	2063.02277517319
ENSG00000198952.6	SMG5	0.244196795437776	13	distance	3	1602.99304628372
ENSG00000143167.7	GPA33	0.0409076517122964	29	distance	3	2314.1928524971
ENSG00000117036.7	ETV3	-0.00628013359853745	27	distance	1	2283.05512046814
ENSG00000135823.9	STX6	-0.00245944667336813	27	distance	2	2416.23371815681
ENSG00000120333.4	MRPS14	-0.0166427913030397	31	distance	1	1541.2585875988
ENSG00000160752.10	FDPS	-0.0350776022023626	31	distance	1	1351.52139520645
ENSG00000169905.7	TOR1AIP2	-0.0283886042734496	31	uniform	1	2552.29590654373
ENSG00000143546.5	S100A8	-0.0317504116939314	31	uniform	1	2188.06335377693
ENSG00000143252.9	SDHC	0.134737432975104	31	uniform	1	1948.41694641113
ENSG00000116521.6	SCAMP3	0.0137597629589342	29	uniform	1	1322.04126620293
ENSG00000160753.11	RUSC1	-0.0221891615472974	31	distance	2	1339.03375267982
ENSG00000198842.5	DUSP27	-0.052973793671515	31	distance	3	2303.44284510612
ENSG00000198771.6	RCSD1	0.0461940093625856	15	uniform	2	2337.87936210632
ENSG00000118217.5	ATF6	0.0292728389869999	29	uniform	2	2155.71761202812
ENSG00000162729.9	IGSF8	-0.0555094809309444	25	uniform	3	2218.26805663109
ENSG00000163479.9	SSR2	-0.0234023180702918	25	uniform	1	1280.48549985886
ENSG00000132718.7	SYT11	0.0682715253280201	27	distance	2	1233.39435720444
ENSG00000158859.8	ADAMTS4	-0.0723940988479383	31	uniform	2	1871.91205954552
ENSG00000132676.10	DAP3	0.0409865754183419	25	distance	1	1293.07249712944
ENSG00000081721.6	DUSP12	-0.0635813452430849	31	uniform	3	1895.40851974487
ENSG00000075945.8	KIFAP3	-0.0228862092323302	31	uniform	1	2869.39413428307
ENSG00000122223.8	CD244	0.0247909438440823	13	distance	3	1826.20731854439
ENSG00000158714.6	SLAMF8	-0.00228136740366169	29	distance	3	2297.61137652397
ENSG00000143179.7	UCK2	-0.00192819824622397	31	uniform	1	2528.07825922966
ENSG00000162745.6	OLFML2B	-0.0393921063574847	31	uniform	2	1872.34882760048
ENSG00000066294.10	CD84	-0.0189106455515372	31	distance	2	1972.27357816696
ENSG00000162734.8	PEA15	-0.0202467962438106	27	uniform	1	2218.85361623764
ENSG00000143153.7	ATP1B1	0.044405643486511	21	distance	3	2752.07651734352
ENSG00000143258.11	USP21	-0.00514879150756502	29	distance	1	1856.43607997894
ENSG00000158882.8	TOMM40L	-0.0123873705093242	31	uniform	3	1885.36522459984
ENSG00000169241.13	SLC50A1	-0.0189814896052946	27	distance	2	1353.52655816078
ENSG00000143569.14	UBAP2L	0.0784682126039944	29	distance	2	1501.24230122566
ENSG00000177807.6	KCNJ10	-0.0346711814821023	23	distance	1	2234.2949461937
ENSG00000123836.10	PFKFB2	-0.0354795497119864	31	uniform	3	1820.19423651695
ENSG00000123684.8	LPGAT1	0.0701202422846719	17	distance	3	2794.37028074265
ENSG00000196187.7	TMEM63A	0.00386317699035641	21	uniform	1	2173.92631721497
ENSG00000143793.8	C1orf35	-0.0315810777490525	31	uniform	3	2676.62263989449
ENSG00000135775.8	COG2	-0.0131256457765039	27	distance	3	2708.5313398838
ENSG00000066027.6	PPP2R5A	0.0971976942940415	31	distance	1	2541.88788080215
ENSG00000173409.9	ARV1	0.0293383034428717	29	distance	2	2703.6138048172
ENSG00000196352.9	CD55	0.0662368059258245	25	distance	1	2119.46996617317
ENSG00000174059.12	CD34	-0.0388211502104369	29	uniform	1	2277.35751461983
ENSG00000179456.9	ZBTB18	-0.0381218308244529	31	uniform	3	1614.21696567535
ENSG00000154309.7	DISP1	-0.0279373210204061	29	distance	3	2387.65966510773
ENSG00000181218.4	HIST3H2A	-0.0263656664614167	19	distance	3	2422.464397192
ENSG00000168264.6	IRF2BP2	-0.0301884992289962	31	uniform	2	4012.84992599487
ENSG00000116406.14	EDEM3	-0.0235095004196642	19	uniform	1	3447.17887806892
ENSG00000158615.8	PPP1R15B	-0.0386506860477319	31	distance	1	2866.88464903831
ENSG00000168118.7	RAB4A	0.00639977346272762	23	uniform	1	2647.06984734535
ENSG00000185220.7	PGBD2	-0.000872776486007476	31	uniform	3	967.486136436462
ENSG00000182118.5	FAM89A	0.252808718246467	7	distance	2	2677.46436548233
ENSG00000143742.8	SRP9	-0.0190377395313732	31	uniform	2	3354.08128905296
ENSG00000162851.6	TFB2M	-0.0213410033237967	31	distance	3	5513.37621855736
ENSG00000136636.8	KCTD3	5.51355202695891e-05	21	distance	2	3806.1903629303
ENSG00000143772.5	ITPKB	-0.0279352091541704	31	uniform	3	4236.28787994385
ENSG00000203685.5	C1orf95	-0.0302281832658813	31	uniform	3	4217.36771225929
ENSG00000082512.10	TRAF5	-0.0433693623629359	31	uniform	1	4496.19048881531
ENSG00000081692.8	JMJD4	0.00626763243911503	31	uniform	3	4227.56559848785
ENSG00000077585.9	GPR137B	-0.0173244797048111	31	uniform	2	3033.91538214684
ENSG00000135763.5	URB2	0.0310714703017	25	uniform	1	2806.55827450752
ENSG00000186205.8	MARC1	0.0105317887008799	15	distance	3	2463.5274977684
ENSG00000152904.7	GGPS1	0.0776234756295254	31	distance	1	2450.52537965775
ENSG00000073756.7	PTGS2	0.0705817760283084	31	distance	3	2532.29930734634
ENSG00000154429.6	CCSAP	-0.0572798255482481	19	uniform	2	2533.6222422123
ENSG00000162702.6	ZNF281	-0.0278368847240764	31	distance	1	2751.2227678299
ENSG00000009790.10	TRAF3IP3	0.0182514974909636	31	uniform	2	2450.54498195648
ENSG00000213029.2	SPHAR	-0.0411380083090989	31	uniform	2	2618.20222640038
ENSG00000134375.6	TIMM17A	-0.0469643548482034	25	uniform	3	2107.46008372307
ENSG00000080910.6	CFHR2	-0.0427453712330908	29	uniform	3	1816.87966990471
ENSG00000116750.8	UCHL5	-0.0437480185149471	31	distance	1	2421.27431201935
ENSG00000198104.2	OR2T6	-0.0521868055003241	31	uniform	2	2184.75258135796
ENSG00000162813.13	BPNT1	0.00528836657561527	27	distance	2	2396.48827958107
ENSG00000162772.12	ATF3	0.00196147336643993	25	uniform	3	2462.90240955353
ENSG00000159346.8	ADIPOR1	-0.0274177692466235	29	uniform	3	1771.86336350441
ENSG00000081237.14	PTPRC	-0.0300318554672749	27	uniform	1	2406.66216468811
ENSG00000153187.12	HNRNPU	-0.0408485681036812	31	distance	3	2139.45844340324
ENSG00000159388.5	BTG2	-0.0284471609023635	31	uniform	3	1972.37865948677
ENSG00000162819.7	BROX	-0.00186722701266853	29	uniform	3	2331.76421689987
ENSG00000174606.8	ANGEL2	-0.00988443138644344	13	distance	1	2404.52490520477
ENSG00000197472.10	ZNF695	-0.0658574277994732	29	uniform	3	3467.06495404243
ENSG00000117697.10	NSL1	0.114524308947974	29	distance	3	2349.96818327904
ENSG00000143751.8	SDE2	-0.00757118628205291	31	distance	3	2196.13344955444
ENSG00000187554.7	TLR5	-0.0229322706792091	31	uniform	3	2168.05811977386
ENSG00000058673.11	ZC3H11A	-0.0432184239754186	23	uniform	2	2286.17196440697
ENSG00000162923.10	WDR26	-0.0239053158701033	31	uniform	2	2243.06060504913
ENSG00000136628.12	EPRS	0.0161521752138708	29	distance	3	2525.93834757805
ENSG00000035687.9	ADSS	0.0274410000167455	31	distance	3	1872.11845469475
ENSG00000010072.11	SPRTN	0.0144508218183128	31	uniform	2	2819.96845197678
ENSG00000198700.5	IPO9	-0.0467661502555552	29	distance	1	2209.9099240303
ENSG00000162894.7	FAIM3	-0.0256989216184395	29	uniform	1	1571.67659306526
ENSG00000117280.8	RAB7L1	0.105046744511861	29	distance	1	1547.80208015442
ENSG00000116679.11	IVNS1ABP	-0.0324968662927533	31	uniform	2	2094.50116205215
ENSG00000182004.8	SNRPE	-0.0326745364940825	31	uniform	3	2344.71190786362
ENSG00000136630.11	HLX	-0.0427317023554933	27	uniform	2	2419.7193069458
ENSG00000069275.12	NUCKS1	0.0632940314359794	31	distance	2	1749.41871452332
ENSG00000143498.13	TAF1A	0.00484150123380409	29	distance	3	2389.73612928391
ENSG00000121481.6	RNF2	-0.0179105969934424	31	uniform	1	2092.822961092
ENSG00000054282.11	SDCCAG8	0.0251163625777312	17	uniform	3	2454.3249232769
ENSG00000023572.4	GLRX2	0.0163333005726791	25	uniform	1	2372.41318774223
ENSG00000196550.6	FAM72A	-0.0348653384387727	31	uniform	2	1413.02184200287
ENSG00000067704.8	IARS2	-0.0445798286181781	31	distance	1	2482.8187289238
ENSG00000116957.8	TBCE	0.0937965793236891	29	distance	3	2675.00466704369
ENSG00000077152.5	UBE2T	-0.0233515870341337	31	distance	1	1838.49019408226
ENSG00000123689.5	G0S2	-0.026428889746022	31	uniform	2	2467.57033371925
ENSG00000116977.14	LGALS8	0.0660460257523423	25	distance	1	3035.29421019554
ENSG00000136653.14	RASSF5	-0.0429403271852817	23	uniform	3	1334.17168807983
ENSG00000116747.8	TROVE2	-0.0430940371558322	31	uniform	3	2190.3129556179
ENSG00000135842.12	FAM129A	0.00519877979552323	27	distance	2	2261.41619968414
ENSG00000116741.6	RGS2	-0.0473667399237597	31	distance	2	1916.60080814362
ENSG00000143466.8	IKBKE	-0.0206401341100569	17	uniform	2	1254.79994750023
ENSG00000116852.9	KIF21B	-0.0442657181767432	31	uniform	3	2323.4633231163
ENSG00000143514.12	TP53BP2	-0.0358913728676151	31	distance	1	1905.04201436043
ENSG00000143641.8	GALNT2	-0.0190229959634533	31	uniform	2	2763.10620689392
ENSG00000117153.11	KLHL12	0.0272630847113454	31	distance	3	1696.37935948372
ENSG00000162711.12	NLRP3	-0.010425842122926	23	uniform	1	3029.34917163849
ENSG00000117222.9	RBBP5	-0.0339584323765773	31	distance	2	2017.35175657272
ENSG00000198860.7	TSEN15	0.040943749929781	29	distance	1	2115.27703905106
ENSG00000058668.10	ATP2B4	0.00122217034613825	27	distance	1	2134.43104338646
ENSG00000162909.13	CAPN2	-0.00265239954926999	25	distance	3	1945.40106630325
ENSG00000162885.7	B3GALNT2	0.126085948329953	31	distance	2	2376.40270972252
ENSG00000133059.12	DSTYK	0.300010983229968	11	distance	1	1965.73025345802
ENSG00000162889.6	MAPKAPK2	-0.0737240925028868	31	uniform	1	1317.4326813221
ENSG00000117625.9	RCOR3	-0.0494007494609855	31	uniform	1	2611.09693908691
ENSG00000186197.8	EDARADD	-0.0484683612662031	31	uniform	1	2942.65863370895
ENSG00000180667.6	YOD1	-0.0396737204672791	31	uniform	2	1592.72281694412
ENSG00000162757.3	C1orf74	0.00274799697573995	27	distance	3	2226.60514616966
ENSG00000159176.9	CSRP1	0.0266157817343286	19	uniform	2	2068.7373688221
ENSG00000162910.14	MRPL55	-0.030452377007539	31	distance	1	2475.40517735481
ENSG00000116962.10	NID1	-0.0268659052814875	31	uniform	3	2631.75601816177
ENSG00000136634.5	IL10	-0.0102401611118818	31	uniform	1	1312.02132344246
ENSG00000143815.10	LBR	0.00117690759251379	31	uniform	1	1823.04098939896
ENSG00000047410.8	TPR	-0.0241189179004252	23	distance	3	2303.10020923615
ENSG00000153207.10	AHCTF1	-0.0501302535467226	29	uniform	2	3403.29182314873
ENSG00000175137.9	SH3BP5L	0.0459513541230439	19	distance	3	954.242879152298
ENSG00000135778.6	NTPCR	0.138000724751831	25	distance	1	2704.47621536255
ENSG00000059588.5	TARBP1	-0.0249747903642083	23	uniform	2	2444.85532283783
ENSG00000116857.11	TMEM9	0.0260716704448136	31	distance	1	2285.79304385185
ENSG00000118197.9	DDX59	0.0680262765804112	27	distance	2	2459.91575527191
ENSG00000143761.9	ARF1	-0.0456651873019907	31	distance	1	2492.84692430496
ENSG00000118873.10	RAB3GAP2	-0.0160988748860668	27	uniform	2	2317.18848705292
ENSG00000116906.7	GNPAT	0.00395934879688125	31	distance	1	2617.16821026802
ENSG00000119285.6	HEATR1	-0.0156245029757637	27	uniform	1	2896.65493559837
ENSG00000143499.9	SMYD2	0.0165895697513877	25	distance	3	2326.38541245461
ENSG00000151414.10	NEK7	-0.0454155342245282	25	distance	1	1883.09573698044
ENSG00000143819.8	EPHX1	0.0203382993851685	21	uniform	3	1974.94109392166
ENSG00000188739.10	RBM34	-0.00126475346630588	31	uniform	2	2152.6768682003
ENSG00000143771.7	CNIH4	-0.0229220383026299	27	distance	3	1949.90354728699
ENSG00000136643.7	RPS6KC1	-0.048799403354473	31	uniform	3	2292.58496713638
ENSG00000170385.9	SLC30A1	-0.0246086099793497	31	uniform	3	2415.61183786392
ENSG00000134369.11	NAV1	0.0776300828800418	29	distance	1	3388.66968512535
ENSG00000168148.3	HIST3H3	-0.041434147775109	31	distance	1	2218.59098029137
ENSG00000116918.9	TSNAX	-0.0396314182140282	31	uniform	1	2548.79412436485
ENSG00000154370.9	TRIM11	-0.0340133790310291	31	distance	1	2253.68569350243
ENSG00000162852.9	CNST	0.00592454694709525	27	distance	3	3276.62998080254
ENSG00000154305.12	MIA3	-0.0123496436289808	31	uniform	1	2119.31067943573
ENSG00000159348.8	CYB5R1	0.00167529643516249	31	uniform	2	1660.45117092133
ENSG00000086619.9	ERO1LB	-0.0285390122041098	31	uniform	1	2800.78860187531
ENSG00000198625.8	MDM4	0.131037931553762	31	distance	2	2160.30675506592
ENSG00000065600.8	TMEM206	0.00276836378327099	27	uniform	1	2288.58138203621
ENSG00000163435.11	ELF3	-0.00839078920844485	29	distance	2	1900.35571742058
ENSG00000150681.5	RGS18	0.067312527618754	31	distance	2	1877.22964334488
ENSG00000238243.2	OR2W3	-0.0481133235559607	31	uniform	1	2336.01638436317
ENSG00000163545.7	NUAK2	-9.37681933099732e-06	21	distance	1	1774.68434619904
ENSG00000118200.10	CAMSAP2	0.167346867864815	15	distance	1	2434.43923926353
ENSG00000121486.7	TRMT1L	0.0193546053767015	15	distance	1	1865.6617770195
ENSG00000162817.6	C1orf115	0.0416416315748128	19	distance	3	2316.45676183701
ENSG00000176393.6	RNPEP	-0.0124076703448284	31	distance	1	1938.34766101837
ENSG00000182827.8	ACBD3	-0.00217522907993331	25	uniform	3	2221.39429521561
ENSG00000117597.13	DIEXF	-0.0204416022631213	23	uniform	3	2251.13760280609
ENSG00000171161.8	ZNF672	-0.00511814154762749	31	uniform	1	931.464892625809
ENSG00000203667.5	COX20	0.02008048113389	31	distance	2	1891.55362939835
ENSG00000121644.14	DESI2	-0.0185137953636437	27	uniform	2	1776.93166232109
ENSG00000183155.4	RABIF	0.0109999311209103	29	distance	2	1587.60963559151
ENSG00000119280.12	C1orf198	-0.0154784929394465	31	uniform	1	2520.76881432533
ENSG00000188295.10	ZNF669	-0.0303688599680661	31	uniform	3	3030.52336788177
ENSG00000162769.8	FLVCR1	-0.0341869889111535	27	distance	2	2170.68609237671
ENSG00000069248.8	NUP133	0.0326590762492741	27	uniform	1	2430.08828830719
ENSG00000203724.6	C1orf53	-0.00611442529431643	27	uniform	1	1582.93809914589
ENSG00000116984.8	MTR	0.0204870009344805	27	uniform	3	3056.77961230278
ENSG00000183814.11	LIN9	0.0177772081861669	25	distance	3	2342.74413752556
ENSG00000163444.7	TMEM183A	0.00543719666715536	19	distance	1	1680.1959092617
ENSG00000117139.12	KDM5B	0.0282399317189308	19	distance	2	1598.80726838112
ENSG00000090104.7	RGS1	0.0311064184750533	19	distance	3	1825.39982771873
ENSG00000135776.4	ABCB10	0.0512060647962449	31	distance	1	2436.93794584274
ENSG00000117009.7	KMO	0.065828400248339	25	distance	1	2418.23743200302
ENSG00000008118.5	CAMK1G	-0.0389359826402282	31	uniform	1	2204.82465386391
ENSG00000143353.7	LYPLAL1	0.0206097601002251	29	distance	1	2275.5753364563
ENSG00000163486.8	SRGAP2	-0.000466927640728132	27	distance	3	1395.61603569984
ENSG00000143774.12	GUK1	-0.032170089418763	31	uniform	3	2488.07391047478
ENSG00000123685.4	BATF3	0.0930367115865811	23	distance	3	2153.29111790657
ENSG00000143801.12	PSEN2	-0.00870734968429403	27	uniform	3	2321.1459043026
ENSG00000185420.14	SMYD3	0.0203970428052364	29	distance	1	3738.42978978157
ENSG00000077157.15	PPP1R12B	0.00982215236188775	29	distance	3	1827.54403924942
ENSG00000116903.6	EXOC8	0.00736091556012153	31	distance	1	2502.82915139198
ENSG00000163041.5	H3F3A	-0.020499664357692	31	uniform	2	2031.18119359016
ENSG00000203710.6	CR1	-0.0190734557982857	31	distance	2	2191.65663933754
ENSG00000092978.6	GPATCH2	-0.0381668975208042	31	uniform	3	2832.55204153061
ENSG00000168275.10	COA6	0.0729512601815563	31	distance	3	2347.27354335785
ENSG00000143633.8	C1orf131	0.0016240109580238	27	distance	2	2611.46313881874
ENSG00000067533.5	RRP15	-0.0163518505615355	31	distance	1	2400.31074237823
ENSG00000143851.11	PTPN7	-0.0427797090263656	29	uniform	1	1816.8155105114
ENSG00000203705.6	TATDN3	0.144232486757413	17	distance	2	2164.17728281021
ENSG00000143753.8	DEGS1	0.080276090671432	21	distance	1	1816.45307588577
ENSG00000186063.8	AIDA	-0.0696906079466861	31	uniform	1	2075.49086642265
ENSG00000163050.11	ADCK3	-0.034004933027313	29	uniform	3	2387.4017739296
ENSG00000054277.8	OPN3	0.0152210323783743	21	distance	2	2520.78496336937
ENSG00000117691.5	NENF	0.0392639312493255	25	uniform	1	2252.52968263626
ENSG00000162946.16	DISC1	-0.0262591395517423	31	uniform	1	2996.51896977425
ENSG00000203668.1	CHML	-0.0267873226665775	31	uniform	3	2428.59441137314
ENSG00000198835.3	GJC2	-0.0240549803060571	21	uniform	1	2491.23505067825
ENSG00000116574.4	RHOU	0.0143626365584179	19	distance	2	2223.71860718727
ENSG00000173726.6	TOMM20	-0.0119057391627077	21	uniform	1	2149.1739115715
ENSG00000143669.9	LYST	-0.0285348976058915	31	uniform	3	2720.48123669624
ENSG00000143493.8	INTS7	-0.076912982927609	25	uniform	1	2624.11437010765
ENSG00000143653.9	SCCPDH	0.102935814746161	31	distance	3	3205.79382586479
ENSG00000143643.8	TTC13	-0.0367578552026524	31	uniform	1	2521.36882615089
ENSG00000157181.10	C1orf27	-0.0611990826471193	31	distance	1	2285.48226904869
ENSG00000135766.8	EGLN1	-0.0118070334615256	31	uniform	1	2588.53585553169
ENSG00000143702.11	CEP170	-0.00479201152419713	23	distance	1	2238.82844996452
ENSG00000143799.8	PARP1	-0.011917148658208	31	uniform	3	2346.16076350212
ENSG00000143842.10	SOX13	-0.0207548488289199	17	distance	3	2143.10917258263
ENSG00000143756.7	FBXO28	0.380129092827546	15	distance	1	1837.27391648293
ENSG00000143344.10	RGL1	-0.0179623907562951	31	uniform	3	2464.04909610748
ENSG00000143811.12	PYCR2	0.00111983226826093	25	distance	3	2032.3902592659
ENSG00000143748.13	NVL	0.00842457747800431	31	uniform	3	1962.29619240761
ENSG00000116711.8	PLA2G4A	-0.0447469876239358	31	uniform	1	2500.61951541901
ENSG00000143740.10	SNAP47	-0.0345746237804819	29	distance	1	2411.79443335533
ENSG00000171163.11	ZNF692	-0.0489579499221799	27	distance	1	912.170684099197
ENSG00000143507.13	DUSP10	0.0288522952750045	31	distance	3	2287.56305408478
ENSG00000135801.5	TAF5L	-0.0406097667064074	31	uniform	1	2458.58359265327
ENSG00000116668.8	SWT1	-0.0382034955955556	31	uniform	1	1991.26489663124
ENSG00000116991.6	SIPA1L2	0.0237548149599361	23	distance	3	2597.62723588943
ENSG00000162722.8	TRIM58	-0.0147571171341214	31	uniform	3	2339.27127623558
ENSG00000158711.9	ELK4	-0.0451996524300243	31	distance	3	1497.75527071953
ENSG00000143486.11	EIF2D	0.0095335231549611	27	uniform	1	1237.90472579002
ENSG00000196418.7	ZNF124	-0.00600333638638524	23	distance	2	3020.76944994926
ENSG00000000971.11	CFH	-0.0317321921787426	31	uniform	1	1620.60280060768
ENSG00000081248.6	CACNA1S	-0.028611184937248	31	uniform	1	2315.73484325409
ENSG00000091483.6	FH	-0.0519825646984704	31	distance	3	2342.68672037125
ENSG00000054267.16	ARID4B	-0.0525260972147286	31	uniform	1	2461.91788697243
ENSG00000163485.11	ADORA1	0.0608580443331444	27	distance	3	1727.4416577816
ENSG00000119778.10	ATAD2B	-0.0723568912611071	31	uniform	3	2328.22614765167
ENSG00000084676.11	NCOA1	-0.0296774161730362	31	distance	2	2044.43906879425
ENSG00000163026.7	C2orf44	-0.0175644022582524	29	uniform	3	2091.41851186752
ENSG00000084693.11	AGBL5	-0.037078585728065	31	distance	1	1764.48608779907
ENSG00000091106.14	NLRC4	0.0874752537701246	25	distance	1	2038.76750802994
ENSG00000172954.9	LCLAT1	0.169116018363775	19	distance	1	2958.87941026688
ENSG00000176732.6	PFN4	-0.0542043605214237	29	distance	1	2010.45449924469
ENSG00000138085.12	ATRAID	0.0808620461638137	31	distance	2	1884.66970062256
ENSG00000162976.8	PQLC3	0.00591166065468622	31	uniform	3	2595.54940629005
ENSG00000134318.9	ROCK2	-0.0143788857814646	31	uniform	2	2841.43927311897
ENSG00000134317.13	GRHL1	-0.039523639556342	21	uniform	1	2785.26149153709
ENSG00000176714.9	CCDC121	-0.0215237442193113	31	distance	3	1722.37986063957
ENSG00000138031.10	ADCY3	0.152985231571387	19	uniform	1	1869.58475780487
ENSG00000035115.17	SH3YL1	-0.0466181849426548	31	uniform	1	2260.74891591072
ENSG00000138029.9	HADHB	-0.0357907506102094	29	uniform	1	1905.72931694984
ENSG00000134324.7	LPIN1	-0.0189028611032759	31	distance	1	2549.59859204292
ENSG00000243943.5	ZNF512	0.0320254071005738	19	distance	2	1837.13055849075
ENSG00000213639.5	PPP1CB	0.0633824527221523	31	uniform	3	2528.59725642204
ENSG00000134326.7	CMPK2	-0.0389313048192009	29	uniform	1	2832.47789716721
ENSG00000138050.10	THUMPD2	-0.0296203773218738	31	uniform	3	2305.67464852333
ENSG00000171055.10	FEZ2	0.220010262580401	13	distance	2	3503.27614760399
ENSG00000021574.7	SPAST	-0.0471292950201735	31	distance	3	2183.45074653625
ENSG00000084733.6	RAB10	-0.00856212345494065	29	distance	2	1916.79709768295
ENSG00000151693.5	ASAP2	-0.0408004745410008	31	uniform	2	2444.53699398041
ENSG00000115128.6	SF3B14	-0.025731877278729	31	distance	1	2082.23680067062
ENSG00000171853.11	TRAPPC12	0.0780828252715683	25	distance	1	3084.8149805069
ENSG00000163795.9	ZNF513	-0.0296013721670613	31	uniform	1	1786.72425436974
ENSG00000115875.14	SRSF7	-0.010210223393634	31	uniform	1	2403.89845299721
ENSG00000115295.15	CLIP4	0.00885889061276712	29	distance	1	2686.54374575615
ENSG00000189350.8	FAM179A	0.0150504969650747	31	uniform	3	2728.74317932129
ENSG00000011566.9	MAP4K3	-0.0407244724416784	27	uniform	1	2514.92616987228
ENSG00000115884.6	SDC1	-0.010694430558969	19	uniform	1	2746.34778690338
ENSG00000213699.4	SLC35F6	0.000559030284247797	29	uniform	2	1906.96565651894
ENSG00000115207.9	GTF3C2	-0.0556798697931981	25	distance	1	1769.6017203331
ENSG00000115825.5	PRKD3	-0.055769709724141	31	uniform	1	3170.87427926064
ENSG00000171174.9	RBKS	0.0051709516590797	29	distance	2	1865.63795161247
ENSG00000173960.8	UBXN2A	-0.0145811203584034	23	uniform	3	2213.72017335892
ENSG00000163214.16	DHX57	-0.0278298284680219	31	distance	3	2565.15044808388
ENSG00000152683.10	SLC30A6	-0.0401021648484703	29	distance	3	2145.44002175331
ENSG00000119185.8	ITGB1BP1	0.0184148445096201	29	distance	1	2224.35064673424
ENSG00000143891.12	GALM	-0.00441110398491649	31	distance	2	2456.41831278801
ENSG00000163171.6	CDC42EP3	0.00701755542204332	25	uniform	1	3142.140666008
ENSG00000115241.9	PPM1G	-0.0413803979290917	31	uniform	1	1775.96251988411
ENSG00000138061.7	CYP1B1	0.0281191609290686	31	distance	2	2777.42648482323
